,title,total,price,qu,lu,xiaoqu,huxing,louceng,mianji,taoneimianji,jianzhuleixing,chaoxiang,jianchengniandai,zhuangxiuqingkuang,jianzhujiegou,gongnuanfangshi,tihubili,dianti,jiaoyishuxing,fangwuyongtu,chanquannianxian,lng,lat,height,shi,ting,chu,wei
154,联鑫坊3室1厅87.13平米_上海联鑫坊二手房成交房源(上海链家),435,49926,浦东,高行,联鑫坊,3室1厅1厨1卫,6,87.13,平层,板楼,南,1998,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,3.0,1.0,1.0,1.0
155,绿邑新苑3室2厅132.93平米_上海绿邑新苑二手房成交房源(上海链家),885,66577,徐汇,龙华,绿邑新苑,3室2厅1厨2卫,14,132.93,平层,板楼,南,2003,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.45924776196233,31.160575201993236,低,3.0,2.0,1.0,2.0
156,三泾北宅小区1室1厅29.07平米_上海三泾北宅小区二手房成交房源(上海链家),224,76884,长宁,中山公园,三泾北宅小区,1室1厅1厨1卫,5,29.07,平层,板楼,南,1988,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.42099279300605,31.22091659497475,中,1.0,1.0,1.0,1.0
157,保利佳苑1室1厅53.86平米_上海保利佳苑二手房成交房源(上海链家),180,33420,闵行,老闵行,保利佳苑,1室1厅1厨1卫,18,53.86,平层,板楼,南,2014,简装,钢混结构,,0.4,有,动迁安置房,普通住宅,暂无数据,121.38558248810823,31.02543947303203,中,1.0,1.0,1.0,1.0
158,三和花园3室2厅123.83平米_上海三和花园二手房成交房源(上海链家),840,67835,静安,曹家渡,三和花园,3室2厅1厨2卫,29,123.83,平层,塔楼,西西北,未知,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.44634360331149,31.23474214088,低,3.0,2.0,1.0,2.0
159,领尚国际酒店公寓1室1厅49.55平米_上海领尚国际酒店公寓二手房成交房源(上海链家),184,37034,长宁,古北,领尚国际酒店公寓,1室1厅0厨1卫,21,49.55,暂无数据,塔楼,西,未知,其他,钢混结构,,0.15384615384615385,有,商品房,商业办公类,暂无数据,121.42091284381566,31.19820351908992,中,1.0,1.0,0.0,1.0
160,东体小区1室1厅26.4平米_上海东体小区二手房成交房源(上海链家),132,50000,虹口,曲阳,东体小区,1室1厅1厨1卫,5,26.4,平层,板楼,北,1957,简装,砖混结构,,0.125,无,商品房,普通住宅,暂无数据,121.49512204165605,31.28663084136015,中,1.0,1.0,1.0,1.0
161,天晋小区2室1厅87.51平米_上海天晋小区二手房成交房源(上海链家),522,59651,静安,西藏北路,天晋小区,2室1厅1厨1卫,24,87.51,平层,塔楼,南,1997,精装,钢混结构,,0.3333333333333333,有,商品房,普通住宅,暂无数据,121.47530703905586,31.250986854432572,高,2.0,1.0,1.0,1.0
162,品尊国际4室2厅204.57平米_上海品尊国际二手房成交房源(上海链家),1705,83346,普陀,真如,品尊国际,4室2厅1厨2卫,35,204.57,平层,板楼,南,2011,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.42636834300832,31.26338628852599,低,4.0,2.0,1.0,2.0
163,银都新村(1至7区)1室1厅42.17平米_上海银都新村(1至7区)二手房成交房源(上海链家),222,52645,闵行,颛桥,银都新村(1至7区),1室1厅1厨1卫,6,42.17,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40748694932464,31.074013019743116,高,1.0,1.0,1.0,1.0
164,尚海湾豪庭(二期）3室2厅151平米_上海尚海湾豪庭(二期）二手房成交房源(上海链家),1735,114901,徐汇,徐汇滨江,尚海湾豪庭(二期）,3室2厅1厨2卫,30,151.0,平层,板楼,南,未知,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.46778876092064,31.18706120293102,中,3.0,2.0,1.0,2.0
165,芝巷小区2室1厅60.99平米_上海芝巷小区二手房成交房源(上海链家),309,50665,普陀,长风,芝巷小区,2室1厅1厨1卫,6,60.99,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40073789019762,31.242235824186714,高,2.0,1.0,1.0,1.0
166,上大聚丰园3室2厅109.03平米_上海上大聚丰园二手房成交房源(上海链家),478,43796,宝山,上大,上大聚丰园,3室2厅1厨1卫,6,109.03,平层,板楼,南北,2003,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.39168755201516,31.315205094899355,低,3.0,2.0,1.0,1.0
167,金杨新村八街坊2室1厅80.26平米_上海金杨新村八街坊二手房成交房源(上海链家),353,43983,浦东,金杨,金杨新村八街坊,2室1厅1厨1卫,24,80.26,平层,塔楼,南,1996,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,1.0,1.0,1.0
168,华侨城苏河湾行政公馆3室2厅164.69平米_上海华侨城苏河湾行政公馆二手房成交房源(上海链家),1150,69829,静安,西藏北路,华侨城苏河湾行政公馆,3室2厅1厨3卫,23,164.69,暂无数据,板楼,南,未知,其他,钢混结构,,0.2857142857142857,有,商品房,商业办公类,暂无数据,121.4598230368109,31.240384882659185,中,3.0,2.0,1.0,3.0
169,凌兆新村(凌兆路586弄)2室1厅68.9平米_上海凌兆新村(凌兆路586弄)二手房成交房源(上海链家),310,44993,浦东,三林,凌兆新村(凌兆路586弄),2室1厅1厨1卫,6,68.9,平层,板楼,南,1994,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,2.0,1.0,1.0,1.0
170,梅园四街坊2室1厅49.44平米_上海梅园四街坊二手房成交房源(上海链家),596,120450,浦东,梅园,梅园四街坊,2室1厅1厨1卫,6,49.44,平层,板楼,南,1988,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,2.0,1.0,1.0,1.0
171,同济新村1室0厅29.13平米_上海同济新村二手房成交房源(上海链家),276,94748,杨浦,鞍山,同济新村,1室0厅1厨1卫,6,29.13,暂无数据,板楼,南,1984,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.51645598904305,31.289081924645423,低,1.0,0.0,1.0,1.0
172,延吉三村1室1厅29.6平米_上海延吉三村二手房成交房源(上海链家),188,63514,杨浦,黄兴公园,延吉三村,1室1厅1厨1卫,6,29.6,平层,板楼,南,1983,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.54308311181707,31.292259110474355,低,1.0,1.0,1.0,1.0
173,明月坊1室1厅52.02平米_上海明月坊二手房成交房源(上海链家),360,69205,杨浦,周家嘴路,明月坊,1室1厅1厨1卫,34,52.02,暂无数据,塔楼,西南,2013,其他,钢混结构,,0.3,有,动迁安置房,新式里弄,暂无数据,121.54529527896594,31.27515754905209,中,1.0,1.0,1.0,1.0
174,由由四村1室0厅35平米_上海由由四村二手房成交房源(上海链家),192,54858,浦东,北蔡,由由四村,1室0厅1厨1卫,6,35.0,暂无数据,板楼,南,1997,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,1.0,0.0,1.0,1.0
175,锦鸿公寓2室1厅98.09平米_上海锦鸿公寓二手房成交房源(上海链家),398,40575,闵行,梅陇,锦鸿公寓,2室1厅1厨1卫,26,98.09,平层,塔楼,西,1996,精装,钢混结构,,0.3,有,商品房,普通住宅,暂无数据,121.41737908960052,31.14308007057717,高,2.0,1.0,1.0,1.0
176,一品漫城二期（公寓）3室2厅158平米_上海一品漫城二期（公寓）二手房成交房源(上海链家),965,61076,闵行,浦江,一品漫城二期（公寓）,3室2厅1厨2卫,4,158.0,平层,板楼,南,未知,毛坯,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.50092096304516,31.122121843470143,中,3.0,2.0,1.0,2.0
177,梅陇九村2室1厅54.53平米_上海梅陇九村二手房成交房源(上海链家),296,54283,徐汇,华东理工,梅陇九村,2室1厅1厨1卫,6,54.53,平层,板楼,南,1994,精装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.42771382500115,31.137575039066654,中,2.0,1.0,1.0,1.0
178,同润菲诗艾伦3室1厅88.94平米_上海同润菲诗艾伦二手房成交房源(上海链家),324,36385,松江,泗泾,同润菲诗艾伦,3室1厅0厨1卫,16,88.94,平层,板楼,南,2012,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.25731200704966,31.111401868051022,中,3.0,1.0,0.0,1.0
179,南泉苑2室1厅53.13平米_上海南泉苑二手房成交房源(上海链家),235,44232,普陀,甘泉宜川,南泉苑,2室1厅1厨1卫,6,53.13,平层,板楼,南,1990,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,110.17541306458482,36.056397437854244,高,2.0,1.0,1.0,1.0
180,宝石公寓2室2厅96平米_上海宝石公寓二手房成交房源(上海链家),603,62813,长宁,古北,宝石公寓,2室2厅1厨1卫,6,96.0,平层,板楼,南,1991,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.39914753012276,31.201148813882476,高,2.0,2.0,1.0,1.0
181,中星海兰苑1室1厅57.71平米_上海中星海兰苑二手房成交房源(上海链家),222,38469,嘉定,江桥,中星海兰苑,1室1厅0厨1卫,9,57.71,平层,板楼,南,2009,毛坯,钢混结构,,0.25,有,动迁安置房,普通住宅,暂无数据,121.34292788825574,31.27127267002663,高,1.0,1.0,0.0,1.0
182,中春三水苑2室2厅89.4平米_上海中春三水苑二手房成交房源(上海链家),407,45526,闵行,春申,中春三水苑,2室2厅1厨1卫,12,89.4,平层,板楼,南,2011,简装,钢混结构,,0.25,有,动迁安置房,普通住宅,暂无数据,121.42795403189453,31.097723871981543,中,2.0,2.0,1.0,1.0
183,龙南五村2室1厅59.22平米_上海龙南五村二手房成交房源(上海链家),321,54205,徐汇,龙华,龙南五村,2室1厅1厨1卫,6,59.22,平层,板楼,南,1994,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.46045301846506,31.161427921589443,高,2.0,1.0,1.0,1.0
184,东方城市华庭2室2厅95.91平米_上海东方城市华庭二手房成交房源(上海链家),552,57554,浦东,高行,东方城市华庭,2室2厅1厨1卫,10,95.91,平层,板楼,南,2006,精装,钢混结构,,0.3333333333333333,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,2.0,1.0,1.0
185,虹桥汇秀苑2室1厅120.16平米_上海虹桥汇秀苑二手房成交房源(上海链家),770,64082,闵行,金虹桥,虹桥汇秀苑,2室1厅1厨1卫,12,120.16,平层,板楼,南,2005,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.3369687810281,31.230824701233697,中,2.0,1.0,1.0,1.0
186,荷风翠庭1室1厅49.62平米_上海荷风翠庭二手房成交房源(上海链家),108,21766,浦东,泥城镇,荷风翠庭,1室1厅1厨1卫,4,49.62,平层,板楼,南,2009,精装,钢混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.41198395653812,31.21323783044668,中,1.0,1.0,1.0,1.0
187,鸿宝一村(南区)1室1厅38.26平米_上海鸿宝一村(南区)二手房成交房源(上海链家),104,27183,奉贤,西渡,鸿宝一村(南区),1室1厅1厨1卫,6,38.26,平层,板楼,南,1995,精装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.43577971017525,30.99710534656243,高,1.0,1.0,1.0,1.0
188,鑫唐绿波庭3室2厅118.52平米_上海鑫唐绿波庭二手房成交房源(上海链家),278,23456,浦东,川沙,鑫唐绿波庭,3室2厅1厨2卫,6,118.52,平层,板楼,南,2009,精装,钢混结构,,0.5,无,动迁安置房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,3.0,2.0,1.0,2.0
189,展峰大楼1室1厅46.65平米_上海展峰大楼二手房成交房源(上海链家),255,54556,浦东,世博,展峰大楼,1室1厅1厨1卫,24,46.65,平层,塔楼,南,1995,精装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,1.0,1.0,1.0,1.0
190,合景叠翠峰苑3室2厅90.92平米_上海合景叠翠峰苑二手房成交房源(上海链家),316,34756,嘉定,菊园新区,合景叠翠峰苑,3室2厅1厨1卫,18,90.92,平层,板楼,南,2014,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.22856605106927,31.386958165540396,低,3.0,2.0,1.0,1.0
191,东源丽晶4室3厅189平米_上海东源丽晶二手房成交房源(上海链家),1555,82276,浦东,高行,东源丽晶,4室3厅2厨3卫,2,189.0,复式,板楼,南,2003,精装,钢混结构,,1.0,无,商品房,别墅,暂无数据,114.75350832520412,23.79425787311432,低,4.0,3.0,2.0,3.0
192,梅陇四村2室1厅81.58平米_上海梅陇四村二手房成交房源(上海链家),393,48174,徐汇,华东理工,梅陇四村,2室1厅0厨1卫,23,81.58,暂无数据,塔楼,南,1996,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.427502184223,31.143777332993782,中,2.0,1.0,0.0,1.0
193,通用国际1室2厅49.15平米_上海通用国际二手房成交房源(上海链家),122,24822,嘉定,南翔,通用国际,1室2厅1厨1卫,6,49.15,暂无数据,板楼,南,2014,精装,钢混结构,,0.0625,无,商品房,商业办公类,暂无数据,121.32369750288144,31.287636093398877,低,1.0,2.0,1.0,1.0
194,淞南大八村1室1厅49.61平米_上海淞南大八村二手房成交房源(上海链家),186,37493,宝山,淞南,淞南大八村,1室1厅1厨1卫,6,49.61,平层,板楼,南,1994,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.50099722918296,31.401418711459492,高,1.0,1.0,1.0,1.0
195,万峰小区2室1厅71.43平米_上海万峰小区二手房成交房源(上海链家),313,43820,虹口,江湾镇,万峰小区,2室1厅1厨1卫,6,71.43,平层,板楼,南,1997,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.48002089721946,31.30949390607672,中,2.0,1.0,1.0,1.0
196,张江汤臣豪园(二期)3室2厅117.86平米_上海张江汤臣豪园(二期)二手房成交房源(上海链家),1048,88920,浦东,张江,张江汤臣豪园(二期),3室2厅1厨1卫,16,117.86,平层,板楼,南,2006,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.59423900552434,31.20645282913517,低,3.0,2.0,1.0,1.0
197,青春驿站1室1厅41.74平米_上海青春驿站二手房成交房源(上海链家),189,45161,松江,九亭,青春驿站,1室1厅1厨1卫,11,41.74,暂无数据,塔楼,南北,2007,精装,钢混结构,,0.18181818181818182,有,商品房,普通住宅,暂无数据,121.32379353174045,31.141429846774177,高,1.0,1.0,1.0,1.0
198,陆家嘴锦绣前城3室2厅117.07平米_上海陆家嘴锦绣前城二手房成交房源(上海链家),1042,89007,浦东,北蔡,陆家嘴锦绣前城,3室2厅1厨2卫,24,117.07,平层,板楼,南,2016,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,3.0,2.0,1.0,2.0
199,翔殷三村1室1厅38.71平米_上海翔殷三村二手房成交房源(上海链家),225,58125,杨浦,中原,翔殷三村,1室1厅1厨1卫,6,38.71,平层,板楼,南,1999,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.54632572521645,31.31569954732767,高,1.0,1.0,1.0,1.0
200,真北新村三街坊2室1厅74.75平米_上海真北新村三街坊二手房成交房源(上海链家),389,52041,普陀,真如,真北新村三街坊,2室1厅1厨1卫,20,74.75,平层,塔楼,南北,1994,简装,钢混结构,,0.15384615384615385,有,商品房,普通住宅,暂无数据,121.40562377386638,31.261812651939046,低,2.0,1.0,1.0,1.0
201,康平小区2室0厅49.53平米_上海康平小区二手房成交房源(上海链家),221,44519,静安,彭浦,康平小区,2室0厅1厨1卫,6,49.53,平层,板楼,南,1981,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.45660234206599,31.318476946871076,高,2.0,0.0,1.0,1.0
202,薛家宅小区3室1厅65.92平米_上海薛家宅小区二手房成交房源(上海链家),450,68265,徐汇,康健,薛家宅小区,3室1厅1厨1卫,6,65.92,平层,板楼,南,1996,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.433191692001,31.170035644743045,低,3.0,1.0,1.0,1.0
203,祥和星宇花园(一期)2室2厅71.53平米_上海祥和星宇花园(一期)二手房成交房源(上海链家),374,52216,普陀,桃浦,祥和星宇花园(一期),2室2厅1厨1卫,11,71.53,平层,板楼,南北,2007,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.40445840212828,31.28644614537261,低,2.0,2.0,1.0,1.0
204,新华小区（龙吴路5599弄）2室1厅82平米_上海新华小区（龙吴路5599弄）二手房成交房源(上海链家),240,29269,闵行,吴泾,新华小区（龙吴路5599弄）,2室1厅1厨1卫,6,82.0,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.47336166864345,31.045303886887616,高,2.0,1.0,1.0,1.0
205,阳光威尼斯C区2室2厅100.69平米_上海阳光威尼斯C区二手房成交房源(上海链家),443,43997,普陀,真光,阳光威尼斯C区,2室2厅1厨1卫,26,100.69,平层,板楼,南北,2004,简装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.37382492661034,31.268569718053826,中,2.0,2.0,1.0,1.0
206,城开珑庭2室2厅91.34平米_上海城开珑庭二手房成交房源(上海链家),535,58573,闵行,梅陇,城开珑庭,2室2厅1厨1卫,26,91.34,平层,板楼,南,未知,简装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.41283402304222,31.136036842628574,高,2.0,2.0,1.0,1.0
207,梧桐城邦(二期)3室2厅132.83平米_上海梧桐城邦(二期)二手房成交房源(上海链家),738,55560,宝山,大华,梧桐城邦(二期),3室2厅1厨2卫,14,132.83,平层,板楼,南北,2013,其他,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.41572539898719,31.295421376858823,中,3.0,2.0,1.0,2.0
208,大运盛城2室2厅101.05平米_上海大运盛城二手房成交房源(上海链家),704,69669,杨浦,控江路,大运盛城,2室2厅1厨1卫,6,101.05,平层,板楼,南北,2000,简装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,117.33285166796621,31.839149685304573,中,2.0,2.0,1.0,1.0
209,金地褐石苑2室2厅82.67平米_上海金地褐石苑二手房成交房源(上海链家),355,42942,松江,泗泾,金地褐石苑,2室2厅1厨1卫,18,82.67,平层,板楼,南,2016,精装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.26107096645617,31.119480820425785,中,2.0,2.0,1.0,1.0
210,珠江新城4室2厅138.06平米_上海珠江新城二手房成交房源(上海链家),410,29698,松江,松江新城,珠江新城,4室2厅1厨2卫,11,138.06,平层,板楼,南,2005,其他,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.21588503150711,31.03917028459869,中,4.0,2.0,1.0,2.0
211,德州一村2室0厅51.1平米_上海德州一村二手房成交房源(上海链家),281,54893,浦东,世博,德州一村,2室0厅1厨1卫,6,51.1,平层,板楼,南,1986,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,116.38203400262204,37.45236576058089,高,2.0,0.0,1.0,1.0
212,建业新村2室1厅62.07平米_上海建业新村二手房成交房源(上海链家),339,54536,浦东,南码头,建业新村,2室1厅1厨1卫,6,62.07,平层,板楼,南北,1997,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,2.0,1.0,1.0,1.0
213,淞南十村3室1厅81.23平米_上海淞南十村二手房成交房源(上海链家),369,45427,宝山,淞南,淞南十村,3室1厅1厨1卫,6,81.23,平层,板楼,南北,1997,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.47969795638862,31.339579919710538,低,3.0,1.0,1.0,1.0
214,春申景城湖滨晨韵2室2厅98.05平米_上海春申景城湖滨晨韵二手房成交房源(上海链家),663,67619,闵行,春申,春申景城湖滨晨韵,2室2厅1厨1卫,17,98.05,平层,板楼,南,2005,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.41759890495881,31.113666474776423,低,2.0,2.0,1.0,1.0
215,新城盛景园3室2厅90平米_上海新城盛景园二手房成交房源(上海链家),335,37223,青浦,夏阳,新城盛景园,3室2厅1厨1卫,8,90.0,暂无数据,板楼,南,2011,简装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,115.22142677197253,29.836541808086142,中,3.0,2.0,1.0,1.0
216,友谊二村1室1厅35.37平米_上海友谊二村二手房成交房源(上海链家),160,45237,虹口,凉城,友谊二村,1室1厅1厨1卫,5,35.37,平层,板楼,北,1960,简装,砖混结构,,0.16666666666666666,无,商品房,普通住宅,暂无数据,121.48479700795491,31.290559903475124,中,1.0,1.0,1.0,1.0
217,九城湖滨国际2室2厅97.76平米_上海九城湖滨国际二手房成交房源(上海链家),425,43474,松江,九亭,九城湖滨国际,2室2厅1厨1卫,14,97.76,平层,板楼,南北,2007,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.32536152400813,31.15572896854691,高,2.0,2.0,1.0,1.0
218,万科城花新园3室2厅101.37平米_上海万科城花新园二手房成交房源(上海链家),650,64122,闵行,七宝,万科城花新园,3室2厅1厨1卫,13,101.37,平层,板楼,南,2014,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.34155698421698,31.159538223336856,中,3.0,2.0,1.0,1.0
219,竹园高层3室1厅78.89平米_上海竹园高层二手房成交房源(上海链家),585,74091,浦东,源深,竹园高层,3室1厅1厨1卫,26,78.89,平层,塔楼,南北,1989,精装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,3.0,1.0,1.0,1.0
220,万科魅力之城3室2厅124.96平米_上海万科魅力之城二手房成交房源(上海链家),680,54418,闵行,七宝,万科魅力之城,3室2厅1厨2卫,6,124.96,暂无数据,板楼,南,2004,简装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.3459582320631,31.160317406909602,高,3.0,2.0,1.0,2.0
221,东礁一村2室1厅76.7平米_上海东礁一村二手房成交房源(上海链家),94,12256,金山,石化,东礁一村,2室1厅1厨1卫,25,76.7,平层,塔楼,南西,1996,简装,钢混结构,,0.3333333333333333,有,商品房,普通住宅,暂无数据,121.35678200498339,30.716649842108843,低,2.0,1.0,1.0,1.0
222,万科优诗美地5室2厅192.68平米_上海万科优诗美地二手房成交房源(上海链家),1028,53353,闵行,七宝,万科优诗美地,5室2厅1厨3卫,11,192.68,平层,板楼,南,2000,精装,钢混结构,,0.25,有,商品房,花园洋房,暂无数据,121.34385413106708,31.16825295270728,高,5.0,2.0,1.0,3.0
223,万寿新村(青浦)2室1厅57.24平米_上海万寿新村(青浦)二手房成交房源(上海链家),153,26730,青浦,盈浦,万寿新村(青浦),2室1厅1厨1卫,6,57.24,平层,板楼,南,1995,简装,砖混结构,,0.16666666666666666,无,商品房,普通住宅,暂无数据,121.11756396632066,31.165263827867957,高,2.0,1.0,1.0,1.0
224,大西小区2室0厅46.94平米_上海大西小区二手房成交房源(上海链家),280,59651,虹口,曲阳,大西小区,2室0厅1厨1卫,5,46.94,平层,板楼,南北,1976,简装,砖混结构,,0.2,无,商品房,普通住宅,暂无数据,121.50203602967468,31.281161864639433,中,2.0,0.0,1.0,1.0
225,沁春园一村2室1厅63.53平米_上海沁春园一村二手房成交房源(上海链家),263,41398,闵行,莘庄,沁春园一村,2室1厅1厨1卫,6,63.53,平层,板楼,南,1996,毛坯,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.38501404038152,31.104294115999863,高,2.0,1.0,1.0,1.0
226,德州六村1室1厅43.17平米_上海德州六村二手房成交房源(上海链家),207,47950,浦东,世博,德州六村,1室1厅1厨1卫,6,43.17,平层,板楼,南,1990,简装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,116.38203400262204,37.45236576058089,高,1.0,1.0,1.0,1.0
227,塘和家园登云苑3室1厅81平米_上海塘和家园登云苑二手房成交房源(上海链家),229,28272,松江,泗泾,塘和家园登云苑,3室1厅1厨1卫,15,81.0,暂无数据,板楼,南,2015,简装,钢混结构,,0.5,有,动迁安置房,普通住宅,暂无数据,121.26249379255341,31.105731416467062,中,3.0,1.0,1.0,1.0
228,月浦八村2室0厅60.28平米_上海月浦八村二手房成交房源(上海链家),167,27705,宝山,月浦,月浦八村,2室0厅1厨1卫,18,60.28,平层,塔楼,南,1995,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.43208524910436,31.421850610975532,低,2.0,0.0,1.0,1.0
229,运光小区1室1厅43.14平米_上海运光小区二手房成交房源(上海链家),246,57024,虹口,曲阳,运光小区,1室1厅1厨1卫,5,43.14,平层,板楼,南,1985,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.50248697904071,31.2956889056039,中,1.0,1.0,1.0,1.0
230,逸仙二村2室1厅62.84平米_上海逸仙二村二手房成交房源(上海链家),283,45036,宝山,高境,逸仙二村,2室1厅1厨1卫,6,62.84,平层,板楼,南,1995,毛坯,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.50102211224558,31.322877026142283,低,2.0,1.0,1.0,1.0
